,DrugBankIDLabel,UniProtIDLabel,Interaction,Predicted interaction
29807,1686,2020,0,0.5046208401723805
29808,3353,3112,0,0.47895089182639217
29809,6580,4480,0,0.47353147479360175
29810,2322,1882,0,0.44661862381763967
29811,1371,4138,0,0.4611014178331678
29812,3866,1434,0,0.49516324040724574
29813,1477,3562,0,0.4549365948793925
29814,4045,383,0,0.476460313346814
29815,612,4355,0,0.45105360824171575
29816,3975,4426,0,0.4468341037404248
29817,5083,2172,0,0.4332861801737099
29818,2555,1732,0,0.4473687127572771
29819,618,1346,0,0.45839757817719046
29820,6456,1147,0,0.5159221794931627
29821,548,3309,0,0.519819334140767
29822,1367,2109,0,0.46612948336860743
29823,1383,1946,0,0.44059263790223974
29824,206,3930,0,0.47597704360550475
29825,5908,2801,0,0.4500038625952817
29826,5800,41,0,0.4404945537692663
29827,4357,2565,0,0.46498362428904527
29828,1376,3186,0,0.4570566937509179
29829,1061,3703,0,0.45961621310986167
29830,5135,2239,0,0.43667704275642083
29831,2021,856,0,0.4920518388274068
29832,3425,4603,0,0.4681911424842766
29833,1805,3416,0,0.5096964138314811
29834,5409,4395,0,0.44274773838660514
29835,6764,812,0,0.5015018967277014
29836,4901,50,0,0.4628412291573762
29837,177,2992,0,0.4298730223799687
29838,4819,3028,0,0.4260297095097837
29839,6807,1477,0,0.4608371732509716
29840,2140,2025,0,0.47200232070585424
29841,3128,11,0,0.4462747296327356
29842,4154,3218,0,0.4656838903426958
29843,7294,933,0,0.4461098148285988
29844,5383,3723,0,0.541633291081544
29845,7051,1007,0,0.5563771330624657
29846,392,151,0,0.43978070987193035
29847,94,4372,0,0.43664102863327714
29848,6358,3674,0,0.4346046752497098
29849,339,4171,0,0.4537401805619381
29850,5328,2454,0,0.502421311313696
29851,3662,4638,0,0.45744183230258856
29852,832,3933,0,0.44298026471711943
29853,111,403,0,0.43743562498243915
29854,6845,3485,0,0.5697624640213539
29855,4406,1788,0,0.4326367106485122
29856,2682,4435,0,0.45905592361936076
29857,7305,1817,0,0.4747727656135533
29858,6076,2726,0,0.49722190372133035
29859,4746,4725,0,0.4899099024837278
29860,1882,2867,0,0.44929333586188863
29861,6235,1580,0,0.5045953197023967
29862,5212,3737,0,0.45037471803828266
29863,7356,342,0,0.4522640242522469
29864,4493,2542,0,0.5021998052530036
29865,6960,4516,0,0.4423527427412152
29866,7307,1083,0,0.4415157906299823
29867,4218,1516,0,0.43540667396452665
29868,7331,362,0,0.48907975815297144
29869,900,1366,0,0.5006518323066717
29870,1876,2717,0,0.43697481159838103
29871,6116,861,0,0.44015373562532273
29872,3510,3128,0,0.45021243008990036
29873,3249,1969,0,0.4615501799496441
29874,3704,4163,0,0.575018107156867
29875,771,434,0,0.45238893125586316
29876,3287,2214,0,0.4845247490085183
29877,784,1891,0,0.4930179063342933
29878,4615,416,0,0.45825082813242385
29879,2949,3650,0,0.4531851605919256
29880,2065,2699,0,0.44989888417093177
29881,7219,881,0,0.4447614117785926
29882,1775,2903,0,0.47520001982947707
29883,3844,1159,0,0.4495583114388152
29884,3881,1196,0,0.4542805448430509
29885,4384,3993,0,0.5264487591408071
29886,3729,2062,0,0.5264775403028017
29887,4321,3132,0,0.43424705404177477
29888,5083,963,0,0.43487338276690485
29889,1911,3245,0,0.4738868430182426
29890,5032,3898,0,0.538141599399525
29891,4828,427,0,0.43103232918950657
29892,1091,3315,0,0.47336142087683625
29893,5978,3346,0,0.42256303115991145
29894,1332,2645,0,0.46197200138608624
29895,4346,2400,0,0.4745723372331653
29896,969,3468,0,0.44189946794997575
29897,3623,2158,0,0.495275194080981
29898,168,2780,0,0.4488367922691033
29899,838,429,0,0.4163477739253119
29900,1315,1832,0,0.4565450485267608
29901,338,2146,0,0.43364522471579914
29902,6455,3983,0,0.45251297704100113
29903,4516,2078,0,0.45487471328208495
29904,3418,1222,0,0.4721859193763097
29905,5237,3436,0,0.45259995698231126
29906,539,4598,0,0.46757001986848934
29907,5839,1922,0,0.469999676618858
29908,4065,3455,0,0.4517326062374918
29909,4464,4651,0,0.48576444817951864
29910,1235,2696,0,0.44899372532414566
29911,4819,2207,0,0.4538696881491028
29912,6849,4245,0,0.4345187175982209
29913,2359,3994,0,0.46161027355908846
29914,7242,3102,0,0.4447732262430251
29915,3751,4730,0,0.4587121047959022
29916,3521,1586,0,0.4306986009580614
29917,7119,3155,0,0.4543056861083702
29918,3468,4374,0,0.46242668178994595
29919,1724,4385,0,0.4449999478636192
29920,5144,1718,0,0.4586501018098199
29921,2679,1338,0,0.43727069243933187
29922,2215,738,0,0.4369817261595737
29923,1776,1932,0,0.48580772191280364
29924,1670,1367,0,0.5247019922522859
29925,5979,3859,0,0.4877314215207378
29926,2743,4467,0,0.44080030009007054
29927,3406,2431,0,0.4493079758449714
29928,6390,189,0,0.48255791069356957
29929,3017,2566,0,0.44725708961444854
29930,866,2070,0,0.46838360448995264
29931,2010,2868,0,0.460919626264635
29932,4961,4485,0,0.43198858911048726
29933,2414,3978,0,0.4453074287966503
29934,5783,2794,0,0.43143166880000466
29935,2765,947,0,0.5145163816640634
29936,6846,3144,0,0.5920347545797316
29937,5524,1166,0,0.46017599710925405
29938,4239,2511,0,0.5548520814422617
29939,2640,506,0,0.42426601479562154
29940,3261,1817,0,0.49972010792124694
29941,4308,1326,0,0.45984974481457
29942,1305,2310,0,0.4377519681920803
29943,4568,4491,0,0.4636632969216209
29944,4552,1991,0,0.4280582595385955
29945,215,322,0,0.42711180454026393
29946,704,321,0,0.47403112861166935
29947,5356,3057,0,0.467859776543849
29948,5628,345,0,0.46328599336844634
29949,3188,2465,0,0.45920664425528396
29950,3450,3003,0,0.44493456017448796
29951,6411,3867,0,0.5001586765447573
29952,5384,2851,0,0.46055484231922955
29953,3534,145,0,0.45700976550136196
29954,7301,3265,0,0.465166047584663
29955,6856,1154,0,0.48177278968306386
29956,3336,3002,0,0.5277006168318722
29957,1444,3096,0,0.4517097834172528
29958,4515,4665,0,0.44051190279679453
29959,6434,377,0,0.4299686875742692
29960,6539,3165,0,0.4651475742829959
29961,4747,2376,0,0.4897423538858989
29962,2488,808,0,0.43560073972748764
29963,2355,2308,0,0.43318804350892065
29964,634,3602,0,0.4565584753502142
29965,2046,1737,0,0.44480877878686625
29966,5400,97,0,0.4600091037085574
29967,6416,1781,0,0.4707647848253056
29968,5897,1038,0,0.44474651961500516
29969,3611,1735,0,0.43110470715053584
29970,4704,1497,0,0.47901158278398176
29971,7001,4635,0,0.44963054195536467
29972,273,739,0,0.42080922364598156
29973,1281,4423,0,0.45667807211478467
29974,95,1806,0,0.4359340628586553
29975,2999,370,0,0.45407870577684695
29976,5207,1923,0,0.4366810539308844
29977,5897,4414,0,0.43894441127075956
29978,4792,893,0,0.46486566930129336
29979,91,1887,0,0.5143253689493938
29980,878,2738,0,0.4486088263375194
29981,4031,3903,0,0.4600073267941505
29982,5212,1601,0,0.4523496268576313
29983,561,1591,0,0.4897580934602415
29984,998,884,0,0.47167847898456516
29985,2764,2267,0,0.4713353015731069
29986,965,4318,0,0.4464175060645169
29987,3823,1241,0,0.42650667153460214
29988,4650,2634,0,0.45988773318112475
29989,2936,1255,0,0.4397667313263787
29990,342,361,0,0.4364083509977616
29991,5185,2494,0,0.448420328936428
29992,4989,872,0,0.4284631055877141
29993,2459,3750,0,0.47757102063543816
29994,7009,4692,0,0.45269625785052187
29995,3220,2892,0,0.43210515033404584
29996,3800,1713,0,0.47553406100563933
29997,2131,3929,0,0.4706268533626416
29998,1467,4492,0,0.44044061591576955
29999,85,4335,0,0.44198316945056515
30000,7152,2220,0,0.45780249730592304
30001,407,1246,0,0.4793842489678141
30002,5061,2810,0,0.4748794266550529
30003,7081,3146,0,0.47953186798258873
30004,4543,4002,0,0.5714336225932866
30005,890,4375,0,0.4515386751245791
30006,3006,3532,0,0.41200095579274715
30007,166,2309,0,0.467099594000958
30008,729,276,0,0.4232395162616043
30009,5172,2691,0,0.4485704228689573
30010,2925,4001,0,0.46775049178993944
30011,5058,3595,0,0.4728097535802044
30012,3851,1588,0,0.42939984275022136
30013,5778,4740,0,0.4846344252037733
30014,4149,4466,0,0.5084572429142297
30015,1237,4214,0,0.44364360027548316
30016,4216,4429,0,0.4391288673530285
30017,4091,299,0,0.44620714478169343
30018,3494,408,0,0.4744616836435843
30019,34,2599,0,0.4578663418588122
30020,1815,617,0,0.48570933315214
30021,6561,3672,0,0.47720186281159155
30022,2103,1839,0,0.457077160280808
30023,6847,2896,0,0.4584196362623708
30024,3069,1030,0,0.47662492023838476
30025,643,2728,0,0.47902550994374116
30026,6853,4397,0,0.4516062528149956
30027,5535,1890,0,0.4420519948635743
30028,3838,1016,0,0.4502659210753077
30029,6109,1480,0,0.47109590046681626
30030,3396,4157,0,0.44920475477661287
30031,2442,1467,0,0.46536844136475386
30032,4487,855,0,0.4676370238727199
30033,1283,235,0,0.4560065074170542
30034,5885,642,0,0.4671791924727416
30035,5371,2399,0,0.4334685298089025
30036,6316,4657,0,0.45025701912137245
30037,4013,3611,0,0.4455085936772667
30038,117,4257,0,0.47757136623074464
30039,3006,609,0,0.4850603967444501
30040,5561,1104,0,0.45391287311834605
30041,1873,1338,0,0.466303395000979
30042,1377,872,0,0.42791681699793976
30043,780,1983,0,0.44150459171687956
30044,4218,1704,0,0.45561979798669994
30045,97,3062,0,0.46737111696398836
30046,6711,4567,0,0.43961692550535897
30047,1533,4324,0,0.46546378724275594
30048,615,2566,0,0.45766705655243983
30049,7084,2340,0,0.4543704487406103
30050,6832,4058,0,0.46937716163777
30051,5268,1870,0,0.4414689059903195
30052,4570,1566,0,0.427845446472677
30053,3237,61,0,0.4501334660789122
30054,3213,3060,0,0.4682761476221623
30055,6244,1917,0,0.459412723913581
30056,2757,4450,0,0.633265428371983
30057,634,1296,0,0.4428436677899442
30058,1849,2374,0,0.4282900219170105
30059,7071,2645,0,0.452444501587476
30060,5654,2835,0,0.44724264371713346
30061,6404,3110,0,0.504614480504733
30062,742,1449,0,0.4603852673441148
30063,4331,4505,0,0.4761340559928109
30064,5942,2487,0,0.4812184669018508
30065,5928,1715,0,0.4413941267495941
30066,5749,18,0,0.4604331544822815
30067,1530,1193,0,0.47378903743707323
30068,6253,145,0,0.44961777953106913
30069,7170,4673,0,0.443343315191881
30070,6912,793,0,0.43975642523167474
30071,5635,2524,0,0.44495965096378887
30072,694,4243,0,0.46642999823465026
30073,4335,2499,0,0.4486037899429306
30074,5025,4116,0,0.45179170519347983
30075,594,1668,0,0.44283737048817706
30076,3304,389,0,0.47540251687021134
30077,3094,1310,0,0.44836372316930106
30078,4038,3336,0,0.4610848519502476
30079,2090,1392,0,0.43136917232711075
30080,3919,3543,0,0.45794638693321077
30081,3123,1937,0,0.4481781563835229
30082,2719,1807,0,0.45407915140314936
30083,2430,2182,0,0.46463654545305094
30084,806,2456,0,0.4744035202896205
30085,7063,1770,0,0.4421618027324257
30086,2634,446,0,0.43614538827957994
30087,1855,506,0,0.4241459664990358
30088,1127,1500,0,0.47342412245551785
30089,6306,1707,0,0.4612234820190607
30090,3990,378,0,0.436195567386136
30091,4993,2730,0,0.4604644829178054
30092,118,4411,0,0.43498878994240925
30093,6466,2993,0,0.45275372644535256
30094,1677,627,0,0.4297993323811092
30095,4560,1049,0,0.4775924501280145
30096,2533,3107,0,0.4235521780409285
30097,2725,2762,0,0.4715252118234788
30098,7221,1995,0,0.4569555500870743
30099,4130,4196,0,0.4437557669124698
30100,6044,3139,0,0.44923656016876323
30101,135,521,0,0.4495747380691719
30102,7036,2440,0,0.5500802069902313
30103,6589,4652,0,0.47017307976225897
30104,6811,1847,0,0.4429393853337702
30105,2927,2194,0,0.4576655534039374
30106,6923,1303,0,0.47450059648934895
30107,2894,2725,0,0.45738729117548405
30108,5478,2461,0,0.4354257538645381
30109,366,1993,0,0.43599617504792726
30110,2596,4669,0,0.48652669432264417
30111,6817,2377,0,0.469586781608835
30112,4332,3966,0,0.4628522063546672
30113,7159,2424,0,0.47906075836006856
30114,5075,1949,0,0.42277916304497815
30115,5800,2133,0,0.48142041752983494
30116,3654,3240,0,0.4312701742591878
30117,3193,1511,0,0.42665025460239114
30118,2774,3014,0,0.46797294270402834
30119,5488,3277,0,0.45780052227824575
30120,3296,4466,0,0.5025024200242285
30121,5819,3898,0,0.48728258250054046
30122,5628,2188,0,0.4887640885278081
30123,2651,2685,0,0.4565476187515115
30124,6658,2606,0,0.4636203468945852
30125,5247,3171,0,0.46581230259759354
30126,2421,374,0,0.4777781791380463
30127,2991,196,0,0.4597398141172993
30128,2530,2655,0,0.4587045974046701
30129,946,2098,0,0.43142627122959576
30130,7356,1942,0,0.4726934926769135
30131,6434,3829,0,0.4129627556004658
30132,837,2437,0,0.44588409869831375
30133,1208,2148,0,0.452753997078004
30134,3979,3748,0,0.47611081466643107
30135,4661,2171,0,0.4539352007164648
30136,6363,3266,0,0.44931692823664426
30137,6235,3878,0,0.46738156292947797
30138,2438,2302,0,0.46934279822424774
30139,4060,373,0,0.4422685725810572
30140,3014,4723,0,0.45293223387660514
30141,780,3107,0,0.4178561646637803
30142,4934,4730,0,0.4577420450706556
30143,6738,2065,0,0.44453788186374915
30144,5642,3318,0,0.46123611298494466
30145,3122,800,0,0.4346271811814733
30146,4781,2340,0,0.4602297945678526
30147,3098,3133,0,0.49191412488606956
30148,271,4416,0,0.45522773079823653
30149,7073,4306,0,0.4366337420401364
30150,2557,3574,0,0.45362633974443056
30151,7237,2888,0,0.5924378779851194
30152,2427,2846,0,0.45816697179073923
30153,4640,1718,0,0.45368653747921667
30154,3774,3066,0,0.4483076336779322
30155,6630,2448,0,0.4518757179660772
30156,3365,2578,0,0.4459251815466224
30157,1974,3763,0,0.47482431289032195
30158,1340,3530,0,0.45518868966561293
30159,4657,3754,0,0.434458353695619
30160,2075,3992,0,0.43642366371840563
30161,3907,2032,0,0.5933742523678934
30162,2485,3394,0,0.4503182895100939
30163,59,3753,0,0.44581934612687396
30164,7009,399,0,0.44701659106073205
30165,2753,2141,0,0.44039633642750925
30166,843,385,0,0.4472783203738217
30167,887,2315,0,0.4384894853710252
30168,1547,2127,0,0.45554346192593576
30169,4414,3835,0,0.45926797341006725
30170,6318,4129,0,0.4545902403408455
30171,180,3299,0,0.4842855353967037
30172,2168,3627,0,0.5023656076385358
30173,5893,1815,0,0.4476234749513672
30174,1028,1602,0,0.4513589581064512
30175,1930,1414,0,0.4612119827455289
30176,2371,394,0,0.4405964871237314
30177,2067,1558,0,0.4563406219043169
30178,5373,3664,0,0.4505944457110899
30179,4558,2902,0,0.4573725910493635
30180,6762,4651,0,0.4913390802526309
30181,3030,1160,0,0.45051885961843946
30182,3540,3983,0,0.45153210198202365
30183,2077,1072,0,0.4351287929222753
30184,7161,1761,0,0.4788967519496772
30185,4849,4002,0,0.4633130362850494
30186,5937,1308,0,0.44623867541450357
30187,3495,3331,0,0.4617101675825135
30188,6236,4254,0,0.4723010089708089
30189,2093,1813,0,0.4754814351871606
30190,3622,2209,0,0.4632994788700124
30191,389,3187,0,0.4550326085410438
30192,2376,2749,0,0.44304758904530495
30193,2429,420,0,0.4478480580254234
30194,5702,169,0,0.4936600619447357
30195,6213,2038,0,0.5058235906453168
30196,577,778,0,0.4510453342338295
30197,5554,1814,0,0.4596057273171667
30198,1002,3994,0,0.4588184551092041
30199,4123,4310,0,0.4902455785812137
30200,660,3854,0,0.46393123810640774
30201,6626,1609,0,0.4323703081957789
30202,1261,2519,0,0.4649735691086105
30203,4953,1867,0,0.4597806550042444
30204,109,4422,0,0.46335874564760854
30205,2169,3490,0,0.4364788019653554
30206,6314,3989,0,0.45222110960108514
30207,3384,816,0,0.414340896729078
30208,6060,4694,0,0.43010052903870366
30209,738,1804,0,0.4260448823071488
30210,410,2006,0,0.4572877192893454
30211,4880,2813,0,0.4879197761146317
30212,853,4186,0,0.4587135640227105
30213,7367,3594,0,0.48649255243668743
30214,7015,2894,0,0.4869828554303984
30215,6983,4130,0,0.47635967023103554
30216,4570,2765,0,0.43685357300867916
30217,5382,1435,0,0.44486354578540294
30218,6292,2865,0,0.45321847973228563
30219,452,2493,0,0.4265480659114378
30220,455,3904,0,0.47709226398545623
30221,1321,22,0,0.45337326351027846
30222,617,1778,0,0.4398289945499728
30223,3444,3661,0,0.505978183988644
30224,6140,3087,0,0.47273550121260266
30225,4802,3162,0,0.449036660924461
30226,2692,297,0,0.4491745369582546
30227,2748,1197,0,0.46383786917309605
30228,4995,1528,0,0.4426314339150874
30229,4170,4551,0,0.45249516283642793
30230,3419,332,0,0.43940843683798647
30231,4812,985,0,0.4497373526575898
30232,5077,3584,0,0.48153133979081314
30233,1180,4654,0,0.4131736614535138
30234,742,2832,0,0.43877572280592736
30235,6962,4465,0,0.4675490666836926
30236,1699,4504,0,0.4493217780101936
30237,2030,1908,0,0.4602149081103931
30238,6853,2932,0,0.4531780951252941
30239,1100,2873,0,0.4696624796844825
30240,1901,1987,0,0.453643845699478
30241,3334,2280,0,0.4469586272441001
30242,766,2579,0,0.4256718167508217
30243,3165,2722,0,0.420385943063288
30244,1320,287,0,0.4395229030093143
30245,1620,3158,0,0.4645858427424284
30246,486,3562,0,0.4796016270683807
30247,1647,4304,0,0.4550334644770137
30248,1093,2506,0,0.49031139712543725
30249,1460,2162,0,0.4523825060902894
30250,2682,3522,0,0.42631393356645353
30251,4218,3745,0,0.570363554899617
30252,247,3980,0,0.4522402287326466
30253,6680,3924,0,0.42657148408356216
30254,5839,2388,0,0.47407181323874803
30255,2161,3589,0,0.4471957759483719
30256,7328,2330,0,0.5004104812635397
30257,5841,2193,0,0.5132989816301404
30258,4733,1343,0,0.43670832806657034
30259,1095,3401,0,0.46457357256803483
30260,835,940,0,0.4734311689763717
30261,557,4077,0,0.45164462279198003
30262,1086,3465,0,0.46535859719509265
30263,5144,2491,0,0.47705568474450744
30264,3343,2956,0,0.4444732629610533
30265,4427,3646,0,0.4513245754699681
30266,5616,2565,0,0.45214885720087444
30267,3747,1014,0,0.9581255330757055
30268,3417,1514,0,0.5037996579530126
30269,5556,3685,0,0.4568691908237637
30270,3056,3538,0,0.431312587543844
30271,1735,4531,0,0.5307888362559564
30272,6299,1285,0,0.4906508924531708
30273,3136,620,0,0.44867842236750544
30274,3654,2280,0,0.452000424208126
30275,2138,2928,0,0.4456886135367009
30276,3915,1365,0,0.4498292991288516
30277,5818,462,0,0.45818322472556805
30278,316,1525,0,0.570906761232144
